latitude,longitude,bright_ti4,confidence,bright_ti5,frp
-37.504383000000004,148.696411,367.0,h,256.5,25.29
-37.509369,148.874191,367.0,h,253.1,22.23
-37.463188,148.882614,367.0,h,350.68,267.23
-37.463916999999995,148.87442,367.0,h,323.8,379.7
-37.501625,148.870529,367.0,h,257.25,17.02
-37.474281,148.799133,367.0,h,330.61,212.22
-37.47205,148.810013,367.0,h,331.31,224.52
-37.469440000000006,148.846252,367.0,h,331.47,147.38
-37.469013000000004,148.871307,367.0,h,326.95,278.25
-37.543434000000005,148.800797,367.0,h,261.8,20.31
-37.533451,148.80770900000002,367.0,h,265.36,38.62
-37.524840999999995,148.82522600000001,367.0,h,272.9,27.11
-37.511326000000004,148.833054,367.0,h,275.69,36.33
-37.511639,148.863571,367.0,h,273.47,24.15
-37.505539,148.844498,367.0,h,287.42,27.11
-37.499027000000005,148.794189,367.0,h,347.11,709.6
-37.497128000000004,148.835632,367.0,h,290.87,45.76
-37.488335,148.795609,367.0,h,364.44,551.98
-37.479752000000005,148.813446,367.0,h,342.58,252.69
-37.476135,148.870163,367.0,h,317.51,226.22
-37.231646999999995,148.291672,367.0,h,282.72,13.02
-37.222557,148.303528,367.0,h,271.35,19.98
-37.507294,148.690994,367.0,h,251.71,20.66
-37.496403,148.718338,367.0,h,252.77,27.55
-37.501255,148.727768,367.0,h,254.53,32.34
-37.53159,148.710739,367.0,h,247.62,13.1
-37.576153000000005,148.263443,367.0,h,288.69,24.84
-37.56955,148.214798,367.0,h,272.02,16.59
-37.566582000000004,148.245544,367.0,h,288.33,33.36
-37.565712,148.265533,367.0,h,283.53,19.51
-37.523876,148.707153,367.0,h,259.23,23.03
-37.620838,148.037308,367.0,h,308.12,28.22
-37.607025,148.040298,367.0,h,305.49,22.82
-37.601634999999995,148.026779,367.0,h,309.44,25.01
-37.532967,148.44986,367.0,h,256.83,9.95
-37.530094,148.455307,367.0,h,257.99,8.97
-37.592209000000004,148.24855,367.0,h,289.51,20.57
-37.598286,148.268448,367.0,h,270.08,38.08
-37.496414,148.419388,367.0,h,256.9,10.52
-37.489429,148.420837,367.0,h,259.57,7.89
-37.577698,148.00737,367.0,h,301.12,10.05
-37.551376,148.238754,367.0,h,292.45,24.04
-37.550507,148.258774,367.0,h,275.07,17.17
-37.442295,148.848099,367.0,h,380.0,643.39
-37.287575,148.574951,367.0,h,294.47,4.82
-37.23912,148.24168400000002,367.0,h,291.96,18.17
-37.202587,148.234787,367.0,h,279.68,9.63
-37.198485999999995,148.230759,367.0,h,294.44,84.91
-37.460346,148.69136,367.0,h,271.61,26.01
-37.457138,148.722473,367.0,h,277.09,30.91
-37.098304999999996,148.127609,367.0,h,306.67,12.63
-37.105213,148.126266,367.0,h,314.2,23.11
-37.177063000000004,148.125092,367.0,h,279.76,9.71
-37.460052000000005,148.80119299999998,367.0,h,336.79,98.79
-37.453846,148.752975,367.0,h,273.69,29.13
-37.447556,148.704285,367.0,h,282.67,24.76
-37.457798,148.81192,367.0,h,332.76,102.59
-37.451591,148.76364099999998,367.0,h,278.55,33.86
-37.445297,148.714783,367.0,h,275.12,22.96
-37.445479999999996,148.744186,367.0,h,267.96,22.91
-37.456741,148.81987,367.0,h,332.66,120.15
-37.445423,148.81663500000002,367.0,h,333.7,131.8
-37.462551,148.877609,367.0,h,322.41,267.23
-37.456295000000004,148.828629,367.0,h,358.21,176.23
-37.457043,148.86279299999998,367.0,h,378.59,359.47
-37.461308,148.854568,367.0,h,339.86,251.74
-37.460358,148.874985,367.0,h,327.09,379.7
-37.453922,148.825974,367.0,h,338.75,210.84
-37.450382,148.826675,367.0,h,322.32,94.34
-37.453922,148.881393,367.0,h,290.68,41.76
-37.445240000000005,148.842819,367.0,h,346.87,166.28
-37.299316,148.582153,367.0,h,341.13,107.94
-37.304829,148.596436,367.0,h,284.95,20.89
-37.316315,148.62854,367.0,h,277.49,18.38
-37.323338,148.627197,367.0,h,348.3,64.11
-37.319365999999995,148.626312,367.0,h,362.04,78.85
-37.320766,148.581894,367.0,h,285.56,17.49
-37.328651,148.6147,367.0,h,278.56,17.03
-37.337540000000004,148.62763999999999,367.0,h,280.48,25.12
-37.284290000000006,147.964417,367.0,h,358.62,158.55
-37.295947999999996,147.972,367.0,h,305.69,11.54
-37.434208,148.814087,367.0,h,297.22,12.58
-37.440585999999996,148.862854,367.0,h,293.02,24.44
-37.083462,141.47221399999998,367.0,h,309.6,23.28
-37.083690999999995,141.467285,367.0,h,311.26,23.28
-37.680439,145.09080500000002,367.0,h,303.8,24.85
-38.082264,141.879196,367.0,h,298.59,61.14
-37.352676,141.167175,367.0,h,295.52,9.21
-35.859371,141.22396899999998,367.0,h,314.86,10.83
-36.050647999999995,147.81968700000002,367.0,h,334.29,109.17
-37.456272,149.15524299999998,367.0,h,291.15,4.88
-37.482655,149.69786100000002,367.0,h,294.59,14.39
-37.4841,149.770599,367.0,h,296.05,5.93
-37.606728000000004,148.967697,367.0,h,297.39,18.22
-37.625793,149.01847800000002,367.0,h,292.49,6.98
-37.628387,147.76998899999998,367.0,h,290.2,4.29
-37.627838,147.772354,367.0,h,293.01,6.34
-37.413429,148.88241599999998,367.0,h,293.59,7.4
-37.513348,149.758514,367.0,h,297.53,7.57
-37.424419,149.57574499999998,367.0,h,295.39,6.17
-37.634727000000005,148.533646,367.0,h,294.29,6.27
